Country Name,Time,"Population, total [SP.POP.TOTL]",GDP (constant 2015 US$) [NY.GDP.MKTP.KD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],Net migration [SM.POP.NETM],Population density (people per sq. km of land area) [EN.POP.DNST],Population in largest city [EN.URB.LCTY],Population in the largest city (% of urban population) [EN.URB.LCTY.UR.ZS],Population growth (annual %) [SP.POP.GROW],Urban population growth (annual %) [SP.URB.GROW],Population ages 0-14 (% of total population) [SP.POP.0014.TO.ZS],"Population ages 0-14, female (% of female population) [SP.POP.0014.FE.ZS]","Population ages 0-14, male (% of male population) [SP.POP.0014.MA.ZS]","Population ages 0-14, total [SP.POP.0014.TO]","Population ages 15-19, female (% of female population) [SP.POP.1519.FE.5Y]","Population ages 15-19, male (% of male population) [SP.POP.1519.MA.5Y]","Population ages 20-24, female (% of female population) [SP.POP.2024.FE.5Y]","Population ages 20-24, male (% of male population) [SP.POP.2024.MA.5Y]","Population ages 25-29, female (% of female population) [SP.POP.2529.FE.5Y]","Population ages 25-29, male (% of male population) [SP.POP.2529.MA.5Y]","Population ages 30-34, female (% of female population) [SP.POP.3034.FE.5Y]","Population ages 30-34, male (% of male population) [SP.POP.3034.MA.5Y]","Population ages 35-39, female (% of female population) [SP.POP.3539.FE.5Y]","Population ages 35-39, male (% of male population) [SP.POP.3539.MA.5Y]","Population ages 40-44, female (% of female population) [SP.POP.4044.FE.5Y]","Population ages 40-44, male (% of male population) [SP.POP.4044.MA.5Y]","Population ages 45-49, female (% of female population) [SP.POP.4549.FE.5Y]","Population ages 45-49, male (% of male population) [SP.POP.4549.MA.5Y]","Population ages 50-54, female (% of female population) [SP.POP.5054.FE.5Y]","Population ages 50-54, male (% of male population) [SP.POP.5054.MA.5Y]","Population ages 55-59, female (% of female population) [SP.POP.5559.FE.5Y]","Population ages 55-59, male (% of male population) [SP.POP.5559.MA.5Y]","Population ages 60-64, female (% of female population) [SP.POP.6064.FE.5Y]","Population ages 60-64, male (% of male population) [SP.POP.6064.MA.5Y]",Population ages 65 and above (% of total population) [SP.POP.65UP.TO.ZS],"Population ages 65 and above, female [SP.POP.65UP.FE.IN]","Population ages 65 and above, male [SP.POP.65UP.MA.IN]","Population ages 65-69, female (% of female population) [SP.POP.6569.FE.5Y]","Population ages 65-69, male (% of male population) [SP.POP.6569.MA.5Y]","Population ages 70-74, female (% of female population) [SP.POP.7074.FE.5Y]","Population ages 70-74, male (% of male population) [SP.POP.7074.MA.5Y]","Population ages 75-79, female (% of female population) [SP.POP.7579.FE.5Y]","Population ages 75-79, male (% of male population) [SP.POP.7579.MA.5Y]","Population ages 80 and above, female (% of female population) [SP.POP.80UP.FE.5Y]","Population ages 80 and above, male (% of male population) [SP.POP.80UP.MA.5Y]",Urban population [SP.URB.TOTL],Urban population (% of total population) [SP.URB.TOTL.IN.ZS]
"Congo, Dem. Rep.",2020.0,92853164.0,45259706747.58483,1.7354227636006954,487.4331126463804,-1.492689430480311,-1643.0,40.95770450585563,14342439.0,33.84540382652796,3.22447844328183,4.530128953761367,46.4939302095622,46.058372199833,46.9363073112222,43171085.0,10.2593954864116,10.3989770932466,8.69057706643677,8.7880702326563,7.23483982094114,7.25517756292941,5.98831263341727,5.97077739237404,4.78254339999692,4.75156524409402,3.79439464691898,3.73536951717382,3.24425363769202,3.15035968627433,2.74530506338525,2.62456492294595,2.20611683927607,2.07159609202262,1.72768670328146,1.58820246907598,3.00071140817177,1529100.0,1257155.0,1.29228437362866,1.15380487525957,0.94466996856073,0.801917197980688,0.601274667370734,0.476809588195436,0.429973492849372,0.29650081454908,42376327.0,45.638
"Congo, Dem. Rep.",2021.0,95894118.0,48065878270.75318,6.200154010759462,501.2390673508586,2.83237932472882,-64643.0,,14970460.0,33.765432634787764,3.22252815991252,4.5221655167406025,46.5250082047524,46.0792239865805,46.9777677285842,44614746.0,10.2873341364291,10.4202249629747,8.60583720562403,8.69834989078578,7.29669070417924,7.31998088654024,5.99389260195221,5.97344067351887,4.83162953577473,4.79812537931017,3.80766947677756,3.75176477168578,3.20604818771311,3.11388889058213,2.73273699772042,2.61061038320435,2.20531902723898,2.06752092612965,1.72249299929888,1.57886148713319,2.96239701082397,1561256.0,1279508.0,1.28627260336676,1.14414231165958,0.920368877694597,0.780787521541581,0.597663240652396,0.473156500269438,0.426820418997453,0.291377686080404,44336645.0,46.235
"Egypt, Arab Rep.",1960.0,27034499.0,20297834750.71804,,750.8123139518153,,-2959.0,,3680160.0,35.951901963425804,,,42.1323702379757,41.0404934911219,43.2051394164991,11390275.0,8.11530526616386,8.41484853134779,7.44807164628628,7.6330425526805,7.47263140853614,7.58496960470441,6.79250027485587,6.68324341884422,6.00415840326391,5.81836301547292,5.17794128063505,4.99355867963107,4.44726876112439,4.23082641581175,3.79265649300627,3.47443372388249,3.07473221051818,2.70119661711057,2.41387270915188,2.06500279487488,3.70334777987467,565442.0,435739.0,1.85888030024934,1.45571823701236,1.26025428851664,0.952087099631194,0.703235447323919,0.51668427557008,0.397998019246404,0.270885616926694,10236343.0,37.864
"Egypt, Arab Rep.",1961.0,27747867.0,21345429170.798267,5.161114143187959,769.2637841603561,2.4575343085975163,2504.0,27.87469687076197,3862355.0,36.36984183303728,2.60451812442641,3.676294997581136,42.1669085801606,41.073125447515,43.2415769645414,11700418.0,8.44316299686681,8.77058259469996,7.20912796154319,7.39081114051347,7.31011958541222,7.43646986106474,6.75063340647736,6.66965628103737,5.98896036765954,5.80305869487293,5.18074741000807,4.98489200414026,4.44251158344038,4.22409432939482,3.79297429749356,3.47587146854035,3.09686436933265,2.71029750795053,2.42167558905993,2.06190152191687,3.75577343937416,589959.0,452189.0,1.86725426222939,1.46529447820631,1.27936418908136,0.954464098227587,0.722892197077213,0.525909439476956,0.420586336803357,0.285119615416465,10619664.0,38.272
"Egypt, Arab Rep.",1962.0,28485022.0,22172696193.47946,3.8756167236634553,778.3984226334619,1.1874520367647534,3984.0,28.615221256718065,4064782.0,36.94566151505333,2.62194328950544,3.537469663663695,42.0644480796882,40.9778137217473,43.1319175831711,11982067.0,8.8925761683878,9.2567341225176,7.00836445862745,7.19031446754037,7.13036961356132,7.26030084224094,6.7119731177772,6.66878670670176,5.96609599868856,5.78265683143465,5.18371013694799,4.97653126816055,4.44082611842604,4.21716535800764,3.78586132968617,3.4726680293242,3.11765959796673,2.72279462800552,2.43539206464927,2.05603635352511,3.80189799744761,613947.0,469025.0,1.86905493186109,1.47611992031164,1.2976490098292,0.955726528197361,0.741137748013803,0.533581298449245,0.441515983830031,0.298666062412341,11002055.0,38.624
"Egypt, Arab Rep.",1963.0,29245936.0,24504840914.91285,10.518092617528495,837.8887553782804,7.642658440076502,2806.0,29.379613240243103,4277817.0,37.527383529423325,2.63622185854676,3.5460051261589696,41.9007601603177,40.8326903019738,42.9497614248173,12254270.0,9.35639266100983,9.77381885257001,6.89160665002307,7.07833136039973,6.92397789067036,7.04986242329382,6.66412122398207,6.66169400647035,5.93733477107371,5.76022058902268,5.18469134977792,4.96743473493627,4.44162266657595,4.20996649333859,3.77449977082735,3.46671747089296,3.13541791885839,2.73602378852321,2.45438663779225,2.05094953614033,3.84424865047916,638087.0,486199.0,1.8674120631901,1.48551191696627,1.31536199272693,0.95827574142926,0.758505576258459,0.539781349345611,0.46197852525985,0.311650311853637,11399188.0,38.977
"Egypt, Arab Rep.",1964.0,30026648.0,27324754468.0991,11.50757747409061,910.0168113370196,8.608309336503211,-1750.0,30.163893716409664,4502334.0,38.12377215123634,2.63446301996047,3.538596163678869,41.7885082978875,40.7499434592607,42.8083061835393,12547688.0,9.68894678206478,10.1784285851672,6.90088755432541,7.09718355663391,6.69312953638812,6.81245477372025,6.58956310217064,6.62036498907243,5.90705445250465,5.74241658876344,5.18159198219547,4.95689266819919,4.44407353734426,4.20289636966676,3.76474777250998,3.46125963823465,3.14787645956864,2.74577766495204,2.47568277669092,2.05099507881311,3.88459604474339,662969.0,503445.0,1.8675702788197,1.490052248131,1.33146088733653,0.964745894231016,0.774802226728751,0.54427309145017,0.482669192091402,0.323952669425573,11809781.0,39.331
"Egypt, Arab Rep.",1965.0,30818469.0,28667504458.88346,4.914042292134724,930.2053407936476,2.218478736339648,-4593.0,30.959333969561506,4737968.0,38.73858213869487,2.60288990692825,3.501439347215264,41.7583034095837,40.7355187793182,42.7623888403581,12869270.0,9.8458876322376,10.3766768190249,7.05258233985824,7.26359918193834,6.46694623780083,6.58082763636317,6.47756713311381,6.53017623177857,5.87445551536412,5.72761800468704,5.17544471273786,4.94716068879994,4.44800999693818,4.1969128814489,3.75988864140278,3.4583296225194,3.15564714117299,2.751714556797,2.49708285631278,2.05646181580495,3.92418740976089,688693.0,520682.0,1.87195981784198,1.49037112104734,1.34563763345754,0.974513861939717,0.790275831823576,0.548204839501537,0.503095730619511,0.335043897991145,12230618.0,39.686
"Egypt, Arab Rep.",1966.0,31613132.0,30114182468.204453,5.04640371259346,952.58459263715,2.405839964798375,-25834.0,31.75762921291878,4976560.0,39.31388557755127,2.54584507652474,3.438881632785551,41.7565041996392,40.7271811150484,42.7670253138411,13200539.0,9.88257581961515,10.4136209907799,7.33632224745602,7.56573002410129,6.25787013193998,6.36566816453166,6.3376230371343,6.40021812581928,5.8402784289495004,5.71642164079437,5.16479877891853,4.93546651474672,4.45301846707573,4.19132121772581,3.7587978421252,3.45622166036526,3.15869394624686,2.75444026398515,2.51829216528595,2.06513672262509,3.96112754723057,714848.0,537389.0,1.88063927349126,1.4880304428319,1.35626551817375,0.984891734156055,0.80558415922128,0.55183086585657,0.522059069318077,0.343976317839835,12658530.0,40.042
"Egypt, Arab Rep.",1967.0,32408414.0,30356681176.74744,0.8052641269575389,936.6913535709411,-1.6684333537465506,-30046.0,32.55654628559948,5122042.0,39.12143240399689,2.48454765543641,3.372161728310689,41.7307446763671,40.6864706129252,42.7563399532587,13524273.0,9.84603416445084,10.3684146404414,7.72385228077906,7.97616344909702,6.07805976568158,6.17840099187569,6.18002154443106,6.24014246470247,5.8079884030231,5.71313511150406,5.14753476433957,4.91804928015375,4.4586653437936,4.18545719514758,3.76078171236752,3.45327182712437,3.15620061255533,2.75340669814554,2.53880033961935,2.07544924184285,3.99311271449445,741170.0,552934.0,1.89422665792667,1.48314087771115,1.3615475123954,0.993890927434596,0.820844318008158,0.554495916806133,0.53897196770353,0.350241424754667,13092675.0,40.399
"Egypt, Arab Rep.",1968.0,33204629.0,29868912346.026432,-1.6067923495359937,899.5406136302993,-3.9661666352542255,-43814.0,33.356400622833895,5271987.0,38.954965451397314,2.42712134718019,3.311835691706692,41.6678650437564,40.6039928129052,42.7132400401005,13835660.0,9.80352766550854,10.2993477992179,8.12610642498058,8.41551871248413,5.97117809449137,6.06558967656263,5.99921223665543,6.04831587941421,5.76882913295171,5.70438341261686,5.12652613197078,4.89926504262323,4.46403684719901,4.17956330073424,3.76579013107048,3.44986031092835,3.15082550780626,2.75047155137566,2.55684015750649,2.08522436530887,4.02059152656095,767399.0,567624.0,1.91174802219081,1.47827102008549,1.36287798315083,0.999488891449739,0.835054059074594,0.557397908156899,0.553454792537929,0.354062088941247,13533543.0,40.758
"Egypt, Arab Rep.",1969.0,33995955.0,31445846804.44869,5.279517513573097,924.9878935434728,2.8289195093121293,-58834.0,34.15134361344116,5425890.0,38.817030934853385,2.3552253036218,3.232176488568072,41.5873211974778,40.4977072001826,42.6587361489186,14138007.0,9.84004317575565,10.2876295958512,8.41574220611368,8.75864598272733,5.97338584765868,6.06323662935669,5.7961310139625,5.82991181063344,5.70703192221553,5.66538060759196,5.10520441633657,4.88458298727234,4.46706684277049,4.172888180534,3.77297201374834,3.44622061135951,3.14717215027301,2.74803716943791,2.57040571071929,2.09144376196301,4.04467972733815,793380.0,581647.0,1.93073741861346,1.4765512334648,1.36394438163851,0.999578469920193,0.846994625487015,0.56172507458743,0.565461074524664,0.355431736381605,13978117.0,41.117
"Egypt, Arab Rep.",1970.0,34781986.0,33206347266.777943,5.598515038495293,954.699575429015,3.2121157577232253,-70830.0,34.94096740167763,5584507.0,38.70999694728959,2.28580621281616,3.157542141086276,41.5034256741899,40.3820485742008,42.6071193015565,14435716.0,9.95394365429803,10.3760264548214,8.55332879686636,8.9232737901327,6.09867801015257,6.18572815522073,5.5945215785514,5.61142659888379,5.61142320252156,5.5813282581461,5.08145353966143,4.87127325879088,4.46735250782772,4.16618425746678,3.7813905932841,3.44250627902103,3.14734784770918,2.74696990687912,2.57962774694861,2.09350047268258,4.06639235704356,819315.0,595058.0,1.9493814909829,1.47781369783131,1.36699418876262,0.994999459616125,0.856676431276582,0.566759856857175,0.575831836956131,0.355090252093856,14426524.0,41.477
"Egypt, Arab Rep.",1971.0,35555969.0,34553643777.79971,4.057346326585304,971.809930923264,1.7922240602820096,-113627.0,35.718488120950326,5747762.0,38.63806345643754,2.20084374364208,3.0674400412979264,41.4348158893544,40.2748987394631,42.5778838157336,14732550.0,10.0706023852731,10.5000471017145,8.58352315980189,8.94371655031398,6.33735149415513,6.42217219258844,5.40479665120809,5.4018016363923,5.48993134685332,5.45975880236673,5.05610676478439,4.86033853038072,4.46390088031071,4.15770212429012,3.79119540825117,3.43921809925401,3.15098952332418,2.74689269682193,2.58547234173507,2.09411933279402,4.08868755498286,845552.0,608220.0,1.96819834228023,1.48167419428567,1.37324425804032,0.988708822784922,0.863866847964744,0.571603177631873,0.585921856554568,0.354362922647146,14875906.0,41.838
"Egypt, Arab Rep.",1972.0,36330768.0,35609492775.99257,3.055680625124751,980.1469865980418,0.8578895326637905,-111509.0,36.49682856999347,5916024.0,38.587167509893305,2.15569390488142,3.017215721612345,41.3852611288765,40.1839716593262,42.5707910578565,15035583.0,10.1464317098348,10.5862925597439,8.54764852676791,8.88988300727496,6.66647271187725,6.75344572765319,5.23840299288865,5.21385591997955,5.35123480623986,5.3098372602073,5.0317635602452,4.85599517645981,4.45431027806605,4.14433705717563,3.80156928820116,3.43623916993545,3.15720991602173,2.74673816298042,2.58702162609756,2.09357230456664,4.11175046054284,872310.0,621521.0,1.98662626311325,1.48750432382252,1.38346565898841,0.982022468837716,0.867543148360036,0.575505220716613,0.596327853971993,0.353980582789751,15331584.0,42.2
"Egypt, Arab Rep.",1973.0,37120776.0,36858257209.359886,3.5068301624594227,992.9279821456288,1.303987638828346,-112685.0,37.29044753629012,6088729.0,38.53695218319114,2.15118273081426,3.007695083177855,41.3361528505782,40.0938555526419,42.563964876966,15344301.0,10.1824641193335,10.6361162190406,8.50914087386338,8.81866311572572,7.01048321399419,7.11350709161546,5.1359762790602,5.09181149945659,5.19057333164856,5.13036691925698,5.00012045061483,4.8459898988871,4.44011586996872,4.12886873213303,3.81076479474307,3.43291073065145,3.1652687304703,2.74569438589594,2.58564248723772,2.09186988429625,4.13358955822461,899623.0,634798.0,2.00285119747828,1.49274501412217,1.39704015579616,0.976256117686696,0.868656232617479,0.576745800442761,0.607046710531646,0.354489713823227,15799716.0,42.563
"Egypt, Arab Rep.",1974.0,37930374.0,37432854797.84442,1.558938571676748,986.883356273904,-0.6087678039512099,-121442.0,38.103746044502486,6266723.0,38.488675095774525,2.15754030492084,3.006774662370473,41.2932951663844,40.0124286446073,42.5610615554133,15662701.0,10.191181174393,10.6621556860124,8.54063597029951,8.80032043780647,7.25554856830759,7.3921205002269,5.12965938358693,5.06892804284311,5.00848142368136,4.92635357288233,4.94691060730491,4.80864970144921,4.42395352269924,4.11609979389298,3.81661415630571,3.4285098422338,3.17423078217515,2.7439310113413,2.58514747819091,2.09135189591363,4.15397032264999,927387.0,648229.0,2.01527954777754,1.49563784862346,1.41234453262864,0.973701505972183,0.86980902022795,0.574544399460946,0.61777518781431,0.356634205927979,16281992.0,42.926
"Egypt, Arab Rep.",1975.0,38775584.0,40779032774.020096,8.93914715895076,1051.6677911032905,6.564548324534343,-125141.0,38.95281932794214,6449922.0,38.42363950970128,2.20385542788772,3.0505629473852887,41.2686439650869,39.954582422582,42.5709198859376,16002158.0,10.1871603351154,10.6761334772331,8.63638358407783,8.86939039908162,7.36433857498815,7.51559431462486,5.23021812385064,5.15765070896972,4.8244945702581,4.72074982414107,4.86079422886204,4.72979982954154,4.40282579837358,4.10296436328668,3.81773861624106,3.422914865277,3.18251013434552,2.74118630243557,2.58665895838632,2.0922919294003,4.17285403326039,955816.0,662233.0,2.02362047696591,1.49612635378774,1.42766049529294,0.974124609665565,0.87246120648853,0.569996297585025,0.628552474171985,0.360156839032599,16786338.0,43.291
"Egypt, Arab Rep.",1976.0,39649050.0,46194361684.29302,13.27968944305853,1165.0811730493674,10.784145231556082,-144535.0,39.83027776382541,6638739.0,38.3538419968723,2.22762179469207,3.0672175274255578,41.2652567808654,39.9178245034323,42.6023893921307,16361282.0,10.1822263055774,10.6880604436518,8.73014643263938,8.96566630995185,7.37856803662624,7.51390744327133,5.43187253126395,5.35120965919368,4.65050298083912,4.52460328489347,4.75005754877366,4.61724377995028,4.37810967191072,4.09082456849446,3.81343290157322,3.41451026224883,3.19019208884376,2.73758793366094,2.58976317451695,2.09364956089606,4.19078131517929,984916.0,676689.0,2.02836513985441,1.49555406274625,1.4427500343571,0.976157258094605,0.877207373980339,0.564646731858554,0.638981275811498,0.363989308957232,17309189.0,43.656
"Egypt, Arab Rep.",1977.0,40577356.0,50353260515.44846,9.003044266697913,1240.9201948852572,6.509333734867255,-92212.0,40.76282686222312,6816915.0,38.34695397520608,2.31431888791727,2.66645952275462,41.2560456132233,39.885628939449,42.6172358819771,16740613.0,10.1845881459831,10.7070169649018,8.79044913118844,9.03508320346122,7.34006424284686,7.45784072725893,5.717242453691,5.63830321312266,4.49959570032863,4.35445316022248,4.62390239439371,4.48154329233589,4.35272982643551,4.08413610394275,3.80169533856079,3.40083506548001,3.19635611011788,2.73297082124138,2.59272310047156,2.09268894758937,4.20372756667536,1014046.0,691716.0,2.02797209714072,1.49332624526175,1.45606239320678,0.978371000421177,0.883813918294374,0.559072300982758,0.647176207891633,0.367123071800718,17776940.0,43.81
"Egypt, Arab Rep.",1978.0,41576636.0,54698126366.97232,8.628767644929056,1315.5976921021777,6.01791295884469,-92176.0,41.76667436837611,6989701.0,38.35989664007812,2.43281978499526,2.469329859807405,41.2398985333975,39.8624744816179,42.6085393541605,17146163.0,10.1930104908221,10.7324094888618,8.81668397289486,9.07710063419905,7.30184650224133,7.39563953810366,6.01427422398614,5.9541878326481,4.40515452619115,4.2462939842796,4.47689289173199,4.32043995224315,4.3186491229755,4.07142304683778,3.78342604636165,3.38423142595072,3.19916771817466,2.72708323533435,2.59459264861154,2.08892586836926,4.21115359116596,1043101.0,707755.0,2.0233785370373,1.4902821694507,1.46589149692254,0.979603793062789,0.89168295826425,0.554610689553666,0.652874382167171,0.36922898694493,18221376.0,43.826
"Egypt, Arab Rep.",1979.0,42632458.0,57185627386.72278,4.547689628455814,1341.3636011023052,1.9584945424278288,-81024.0,42.82732231654026,7166868.0,38.34411164949487,2.50775131645115,2.5442541058615578,41.2430195791197,39.8681247709683,42.6093695012434,17582913.0,10.19816296477,10.7535914005147,8.81570178857827,9.09480221721557,7.32503715449706,7.38196694286379,6.22147294398254,6.19687433868774,4.3947789960961,4.22672327012406,4.3101851910676,4.13835967670088,4.26410236753947,4.03418889357856,3.76173253157456,3.36936561959624,3.19740206288224,2.71989589702879,2.5957653308742,2.08408208982272,4.21657484539127,1072590.0,725039.0,2.01824649221124,1.48860233810784,1.47158208627354,0.979199281661438,0.900140956733535,0.552660039026922,0.657564361951367,0.370318493827362,18690922.0,43.842
"Egypt, Arab Rep.",1980.0,43748556.0,62910668706.828606,10.011329037958674,1438.005604272484,7.204758134987415,-50167.0,43.94852177407203,7348778.0,38.30033519147775,2.5842718504091,2.6207627559062887,41.2502979669809,39.8898813861154,42.6019154579616,18046410.0,10.1875827784385,10.7566362430718,8.80859016458856,9.10884442955486,7.41059584652466,7.45418324732534,6.31413605481645,6.31077853392224,4.481531070458,4.31078974363835,4.14457072625335,3.95944033077229,4.18205127822923,3.96290349509835,3.73619461175787,3.35535283082697,3.19140341436729,2.71234346497246,2.5959799906505,2.07823579847446,4.22032220012384,1102698.0,743632.0,2.01405451902194,1.48807614295359,1.47338654926552,0.977204723318688,0.908075529366359,0.552620776944512,0.661966080146326,0.370674781164469,19187242.0,43.858
"Egypt, Arab Rep.",1981.0,44899573.0,67533693103.28145,7.348553896313987,1504.105464505897,4.596634396766092,-54511.0,45.10479983926867,7534786.0,38.24912221228444,2.59696781360793,2.633442655323986,41.2475708983643,39.9119992529331,42.5737007938708,18519983.0,10.1648129241506,10.7452159834641,8.80713098449805,9.12695206133012,7.50228507621607,7.56147910855146,6.33233320597612,6.32716423721754,4.66145713544804,4.49382821480791,3.99244287622377,3.79605397324561,4.08171808943087,3.86679036565586,3.70930218575637,3.3448084763295,3.18147159578851,2.70411515004946,2.59573795456276,2.07286503117712,4.22020165114044,1131775.0,763078.0,2.01014736109738,1.48802755543457,1.47098247124036,0.974947359389588,0.913952257184138,0.553434095056547,0.664226629493918,0.370617594419812,19699239.0,43.874
"Egypt, Arab Rep.",1982.0,46088647.0,74224371652.12845,9.907171133991936,1610.469746532773,7.071597340537323,-33767.0,46.29930885529158,7725769.0,38.19286013406856,2.61383660122245,2.650295452878558,41.2449573400912,39.9411014949274,42.5386009480731,19009243.0,10.1307005811062,10.7208478402609,8.81308646939134,9.1513570565436,7.56483583153731,7.64399528608782,6.30531904769176,6.2959186725662,4.91348821902468,4.75552243007152,3.86197254663279,3.65680475111999,3.96975680220249,3.75256041472191,3.68329129694361,3.34014929117554,3.16634248905194,2.69275576613089,2.59516718496675,2.06798388445106,4.2159351714541,1160297.0,782771.0,2.00656551430534,1.48692945781884,1.46491047520024,0.972551282208664,0.918047130784685,0.554123281321348,0.665414916233525,0.36989963744856,20228307.0,43.89
"Egypt, Arab Rep.",1983.0,47353665.0,78005663118.84767,5.094406840439447,1647.2993826105685,2.2868877951347315,-3126.0,47.57010899593149,7921592.0,38.1008797033346,2.7077568266867,2.744205043817615,41.2518154613798,39.9882951398103,42.504133332997,19534246.0,10.074978559827,10.6729196468292,8.82558337103792,9.18513421348517,7.59730699124639,7.70285288277901,6.27857567251507,6.2591948788719,5.17289699107881,5.0381166466097,3.78068681098984,3.57115135399243,3.84033111305839,3.61714572122246,3.65075819621274,3.33073686016384,3.14667708607103,2.67947200980899,2.59296592629926,2.06211058158476,4.21026123321183,1190578.0,803135.0,2.00359291268382,1.48375091349603,1.45762206368267,0.970374556497153,0.921273042485164,0.553921284184093,0.668456123001578,0.368985117478322,20791100.0,43.906
"Egypt, Arab Rep.",1984.0,48676443.0,85607909948.12633,9.74576271173548,1758.7133461688302,6.763431391669556,-5955.0,48.89893314581345,8122659.0,37.99244861952247,2.7550977467662,2.791531964843626,41.2674309419035,40.0513962429183,42.4711951014891,20087518.0,10.0031901970716,10.6064401737938,8.83800220567541,9.21810101187827,7.60971438754101,7.74517021304951,6.30921454870275,6.26972936154153,5.35534149459391,5.25871366422805,3.77426950165405,3.56430546474443,3.69588357205437,3.46638070598543,3.60253159172663,3.30256297636323,3.12557544857371,2.66910376157149,2.58824301909514,2.05646490230949,4.20498884850727,1222034.0,824805.0,2.00107744002068,1.47998265692592,1.45096770343598,0.970041335743747,0.922353081100591,0.552902467120149,0.67223956583586,0.36890620325589,21379667.0,43.922
"Egypt, Arab Rep.",1985.0,50035843.0,90565897010.69936,5.791505791435995,1810.0204089836036,2.917306730317378,-199.0,50.2645466874278,8328254.999999999,37.88196535698452,2.75444121792758,2.7908655520877845,41.292993704533,40.1305647849413,42.4423370170993,20661298.0,9.92847632805019,10.5354815104183,8.83525347680692,9.23328129275529,7.6143147358735,7.77936721283008,6.3916595023872,6.35000644984137,5.43791071581578,5.36608518595943,3.85146960806224,3.64466415881678,3.55311345519318,3.31890891379206,3.532021098226,3.24716473777226,3.10249798106106,2.66100919557988,2.58122492003888,2.05242477965659,4.20064872295646,1254137.0,847693.0,1.99888572700062,1.47662117821064,1.44571685763919,0.971599890753141,0.921141457899935,0.55151658515449,0.675749351004014,0.369531891360386,21984749.0,43.938
"Egypt, Arab Rep.",1986.0,51424313.0,94862819131.596,4.744525547391191,1844.707563358134,1.916395760090268,-15155.0,51.65936310211462,8539349.0,37.779643209987256,2.73714675819797,2.7735557539519577,41.3261135836661,40.2199989813702,42.4186984677243,21251670.0,9.85316684965543,10.4620510644675,8.81673944834292,9.23064262323356,7.6188379038979,7.81042943074292,6.47517066499715,6.45515924362369,5.45420663466077,5.38723315449236,4.00731409816253,3.80711119530866,3.42145328568066,3.18419022622264,3.44591918352775,3.17101879054601,3.07882310030785,2.65625434558326,2.57172901717119,2.04882599988446,4.1973803325287,1287060.0,871414.0,1.99743393742878,1.47409914965868,1.44174655830424,0.973745009084038,0.918336006665744,0.550388201733361,0.679124329826835,0.370153097694577,22603043.0,43.954
"Egypt, Arab Rep.",1987.0,52841319.0,98498676310.81624,3.832752613198736,1864.0465108529224,1.048347601480188,-6046.0,53.08284594906826,8826380.0,38.06904978032094,2.71823653037365,2.542899700756095,41.3484705155493,40.2967851630165,42.3862859269919,21849077.0,9.78458756071234,10.3910967940243,8.78736066876175,9.21440270942617,7.62857711449156,7.8435857221212,6.53308684330719,6.53728586448264,5.43201652137007,5.36711718803976,4.2248833228343,4.03538121045287,3.30933397131469,3.07058899281519,3.35111291054571,3.08065628197434,3.05737820067539,2.65765529921516,2.55956870875187,2.04455268947489,4.19782769046537,1321531.0,896656.0,1.99743908247734,1.47344317739062,1.43961499211992,0.976143532659706,0.914895900714494,0.550551938423158,0.683359038906842,0.371252672508076,23185186.0,43.877
"Egypt, Arab Rep.",1988.0,54298446.0,103878004708.0016,5.461320495526948,1913.0935111476597,2.631211185406272,10280.0,54.54663318097343,9168704.0,38.60131173756896,2.72021662533725,2.4166332871584983,41.342941932445,40.343006201003,42.3285724381645,22448575.0,9.72823746684746,10.3270098023127,8.74521008279276,9.1840950878361,7.64646356360955,7.88490216018042,6.56706138230357,6.59841547700666,5.41312562297978,5.34294380590695,4.44958170466394,4.28040993866389,3.24156416297794,3.00322849051224,3.24401837845661,2.97415168813036,3.03328604408235,2.65743542493282,2.54639046954114,2.04067698738948,4.20411295012016,1359017.0,923751.0,1.99887224810423,1.47438331333107,1.44030541941791,0.978459450596178,0.912873551120131,0.552515928746658,0.690003702099645,0.372800006290039,23752312.0,43.744
"Egypt, Arab Rep.",1989.0,55765843.0,108989704827.988,4.920868603854373,1954.4168789484272,2.1600286426133977,6079.0,56.02073735496509,9523307.0,39.1582670786506,2.66659415952819,2.3620910959035664,41.2844857379812,40.3336505790472,42.2205164728159,23022641.0,9.6960720030772,10.281615783135,8.6967769225956,9.14555429616124,7.66963714158443,7.92965597943355,6.58827194805292,6.64834701056435,5.44850264878904,5.36253653338738,4.61103975321708,4.47443342557452,3.24085853926983,3.00438493169735,3.1267740694446,2.85661980780374,2.99917391283759,2.64448667361382,2.53475156349457,2.04111375215414,4.21608618020891,1398282.0,952854.0,2.00081867685005,1.4774804307157,1.44337521870814,0.981432007723947,0.912939638017447,0.556886396733691,0.697357385014273,0.374936498485572,24320042.0,43.611
